PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;DIADEMA;577;1615631;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ57715022020_1615631.rem;61;20;27;108;20;16;18;54;3.994,83;887,01;1.693,39;6.575,23
0;GUARUJA;659;1615724;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ65915022020_1615724.rem;61;22;23;106;23;19;22;64;4.612,29;385,56;2.289,47;7.287,32
0;HORTOLANDIA;668;1615481;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ66815022020_1615481.rem;9;2;3;14;3;2;3;8;641,99;30,58;431,44;1.104,01
0;ITAPETININGA;715;1615603;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ71515022020_1615603.rem;28;6;9;43;9;6;8;23;1.590,66;255,30;704,48;2.550,44
0;ITU;746;1615460;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ74615022020_1615460.rem;40;11;15;66;13;12;11;36;2.989,27;391,92;1.359,97;4.741,16
0;JACAREI;756;1615535;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ75615022020_1615535.rem;33;10;10;53;11;10;11;32;2.462,65;249,24;1.218,23;3.930,12
0;JAGUARIUNA;761;1615842;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ76115022020_1615842.rem;2;0;1;3;1;0;1;2;108,13;0,00;310,08;418,21
0;LIMEIRA;791;1615736;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ79115022020_1615736.rem;26;6;13;45;11;7;11;29;1.893,27;204,63;915,60;3.013,50
0;MAUA;833;1615875;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ83315022020_1615875.rem;125;34;48;207;44;40;41;125;8.874,02;831,82;3.720,65;13.426,49
0;MOGI DAS CRUZES;856;1615929;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ85615022020_1615929.rem;125;42;53;220;50;42;47;139;9.466,64;853,33;4.996,17;15.316,14
0;MOGI GUACU;863;1615802;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ86315022020_1615802.rem;58;27;13;98;21;17;20;58;3.148,42;331,36;1.780,76;5.260,54
0;MOGI MIRIM;865;1615998;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ86515022020_1615998.rem;20;9;4;33;8;6;8;22;1.640,49;106,34;1.125,36;2.872,19
0;PINDAMONHANGABA;976;1615971;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ97615022020_1615971.rem;50;19;14;83;20;14;16;50;3.418,53;381,38;1.564,58;5.364,49
0;PRAIA GRANDE;027;1615977;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR102715022020_1615977.rem;584;444;1;1029;219;222;1;442;38.199,30;5.898,00;79,99;44.177,29
0;RIO CLARO;076;1615825;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR107615022020_1615825.rem;238;218;0;456;99;101;0;200;14.492,46;3.086,48;0,00;17.578,94
0;BARRA MANSA;100;1615499;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR110015022020_1615499.rem;26;21;0;47;10;10;0;20;1.487,42;298,27;0,00;1.785,69
0;SANTA BARBARA DOESTE;103;1615808;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR110315022020_1615808.rem;418;380;0;798;180;185;0;365;25.058,65;4.930,66;0,00;29.989,31
0;MANAUS;121;1615689;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR112115022020_1615689.rem;1188;928;4;2120;407;421;4;832;90.572,94;11.948,19;119,85;102.640,98
0;SANTO ANDRE;129;1615850;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR112915022020_1615850.rem;1205;987;4;2196;474;482;3;959;82.504,17;12.867,11;442,31;95.813,59
0;SANTO ANDRE;129;1615851;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR112915022020_1615851.rem;0;0;2;2;0;0;1;1;0,00;0,00;222,63;222,63
0;RECIFE;136;1615743;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR113615022020_1615743.rem;882;636;4;1522;301;307;2;610;64.063,83;10.058,67;45,76;74.168,26
0;SAO BERNARDO DO CAMPO;141;1615776;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR114115022020_1615776.rem;1157;913;2;2072;435;443;1;879;73.404,70;12.686,33;59,99;86.151,02
0;SAO CAETANO DO SUL;143;1615938;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR114315022020_1615938.rem;366;304;2;672;138;141;1;280;25.875,23;4.971,01;49,99;30.896,23
0;SAO JOSE DOS CAMPOS;162;1615900;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR116215022020_1615900.rem;940;787;6;1733;359;371;3;733;56.823,07;10.764,71;199,82;67.787,60
