PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;BELO HORIZONTE;013;183330;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183330.rem;2676;2319;6;5001;926;998;3;1927;161.155,82;30.992,61;227,93;192.376,36
0;BELO HORIZONTE;013;183331;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183331.rem;2607;2186;8;4801;943;998;8;1949;156.324,41;30.823,28;847,11;187.994,80
0;BELO HORIZONTE;013;183332;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183332.rem;2672;2139;11;4822;935;998;7;1940;160.904,59;30.671,57;402,46;191.978,62
0;BELO HORIZONTE;013;183333;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183333.rem;2711;2144;4;4859;944;1000;3;1947;162.591,75;29.361,70;401,74;192.355,19
0;BELO HORIZONTE;013;183334;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183334.rem;2682;2294;11;4987;922;996;9;1927;154.396,66;30.957,54;527,67;185.881,87
0;BELO HORIZONTE;013;183335;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183335.rem;2846;2166;26;5038;926;986;19;1931;153.054,36;30.026,02;2.615,03;185.695,41
0;BELO HORIZONTE;013;183336;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183336.rem;2730;2186;14;4930;921;994;11;1926;151.185,73;31.418,46;874,49;183.478,68
0;BELO HORIZONTE;013;183337;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183337.rem;2715;2144;32;4891;909;987;18;1914;144.536,00;27.597,06;830,13;172.963,19
0;BELO HORIZONTE;013;183338;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183338.rem;2650;2181;16;4847;907;994;10;1911;144.725,14;30.051,68;760,29;175.537,11
0;BELO HORIZONTE;013;183339;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183339.rem;2634;2187;11;4832;908;998;8;1914;145.081,89;28.909,65;720,94;174.712,48
