PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;SAO GONCALO;305;1413093;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX30515022020_1413093.rem;52;16;24;92;21;15;19;55;4.476,74;544,98;1.782,88;6.804,60
0;NOVA LIMA;312;1412961;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX31215022020_1412961.rem;51;19;15;85;17;14;16;47;3.160,30;368,77;1.514,86;5.043,93
0;SAPIRANGA;330;1413597;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX33015022020_1413597.rem;10;6;3;19;4;4;3;11;842,58;196,71;372,57;1.411,86
0;SAPUCAIA DO SUL;332;1413567;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX33215022020_1413567.rem;27;6;10;43;10;6;9;25;1.244,64;154,17;695,34;2.094,15
0;ARAUCARIA;333;1413425;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX33315022020_1413425.rem;27;10;7;44;8;7;8;23;1.438,57;132,32;787,07;2.357,96
0;VITORIA DA CONQUISTA;336;1412945;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX33615022020_1412945.rem;3;0;3;6;1;1;1;3;119,68;20,00;41,29;180,97
0;TERESOPOLIS;338;1413072;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX33815022020_1413072.rem;27;6;9;42;9;6;8;23;2.234,82;107,77;1.177,49;3.520,08
0;VOLTA REDONDA;359;1413228;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX35915022020_1413228.rem;36;7;12;55;11;7;12;30;1.805,53;190,54;1.243,84;3.239,91
0;SAO JOSE;363;1413504;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX36315022020_1413504.rem;161;55;60;276;55;41;53;149;10.879,58;1.035,57;5.843,42;17.758,57
0;CAMPO LARGO;389;1413534;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX38915022020_1413534.rem;4;0;4;8;1;1;1;3;293,85;67,81;164,73;526,39
0;IPATINGA;405;1412892;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX40515022020_1412892.rem;12;2;4;18;4;2;4;10;670,88;60,00;484,82;1.215,70
0;ARTUR NOGUEIRA;419;1413317;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX41915022020_1413317.rem;6;6;0;12;2;2;1;5;288,27;123,51;23,99;435,77
0;COLOMBO;437;1413330;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX43715022020_1413330.rem;53;19;17;89;16;13;15;44;2.759,73;377,94;1.127,98;4.265,65
0;BETIM;514;1413007;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX51415022020_1413007.rem;62;24;22;108;25;18;24;67;3.824,11;494,98;1.961,97;6.281,06
0;CAMPOS DOS GOYTACAZES;529;1412997;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX52915022020_1412997.rem;30;14;8;52;11;7;7;25;1.545,09;365,44;1.184,16;3.094,69
0;PALMAS;540;1412914;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX54015022020_1412914.rem;177;42;64;283;63;36;63;162;9.739,17;982,97;10.490,54;21.212,68
0;SABARA;541;1412729;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX54115022020_1412729.rem;14;5;6;25;5;4;5;14;959,78;135,28;306,46;1.401,52
0;ARACAJU;550;1412748;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX55015022020_1412748.rem;210;43;84;337;73;41;72;186;12.679,39;1.176,06;8.278,88;22.134,33
0;COSMOPOLIS;565;1413051;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX56515022020_1413051.rem;1;0;1;2;1;0;1;2;188,55;0,00;64,99;253,54
0;SERRA;566;1412881;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX56615022020_1412881.rem;100;33;42;175;38;29;40;107;6.420,16;669,85;3.520,74;10.610,75
0;CAMPO BOM;584;1413457;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX58415022020_1413457.rem;7;0;4;11;3;1;3;7;382,90;22,44;315,31;720,65
0;CANOAS;603;1413371;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX60315022020_1413371.rem;151;45;60;256;53;41;54;148;11.267,04;1.202,49;6.311,32;18.780,85
0;POA;609;1413160;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX60915022020_1413160.rem;4;0;2;6;1;1;1;3;412,46;10,58;56,56;479,60
0;SAO LEOPOLDO - CABO;710;1413621;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX71015022020_1413621.rem;25;10;11;46;9;7;10;26;1.794,51;308,72;960,68;3.063,91
0;GRAVATAI;720;1413467;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX72015022020_1413467.rem;9;4;1;14;3;2;1;6;373,68;89,98;30,20;493,86
0;SETE LAGOAS;742;1412934;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX74215022020_1412934.rem;6;2;1;9;2;1;2;5;469,52;19,98;125,37;614,87
0;CAMACARI;750;1412970;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX75015022020_1412970.rem;3;2;0;5;1;1;1;3;104,00;20,00;79,99;203,99
0;BALNEARIO CAMBORIU;752;1413384;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX75215022020_1413384.rem;85;30;22;137;29;24;28;81;5.784,88;472,80;3.128,77;9.386,45
0;CONTAGEM;753;1412778;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX75315022020_1412778.rem;108;44;37;189;37;27;34;98;6.953,52;1.136,95;2.936,67;11.027,14
0;ESTANCIA VELHA;757;1413436;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX75715022020_1413436.rem;16;8;3;27;6;5;5;16;1.339,13;125,90;675,95;2.140,98
0;ESTEIO;758;1413447;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX75815022020_1413447.rem;40;13;12;65;14;12;12;38;3.273,08;322,93;1.109,27;4.705,28
0;PINHAIS;770;1413478;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX77015022020_1413478.rem;108;36;29;173;29;28;26;83;5.297,78;854,49;1.985,97;8.138,24
0;UBERABA;803;1412760;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX80315022020_1412760.rem;72;27;20;119;27;21;26;74;5.501,38;476,43;2.629,63;8.607,44
0;UBERLANDIA;806;1412903;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX80615022020_1412903.rem;41;10;19;70;16;11;16;43;3.459,21;380,97;1.694,65;5.534,83
0;CAMPINA GRANDE;847;1412787;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX84715022020_1412787.rem;6;2;1;9;2;1;1;4;304,89;44,98;59,99;409,86
0;DOURADOS;867;1413608;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX86715022020_1413608.rem;9;2;4;15;3;1;4;8;399,81;36,22;511,17;947,20
0;APARECIDA DE GOIANIA;895;1413489;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX89515022020_1413489.rem;3;0;3;6;1;0;2;3;58,34;0,00;128,17;186,51
0;CARIACICA;917;1413019;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX91715022020_1413019.rem;28;13;3;44;9;7;9;25;1.384,06;125,31;696,42;2.205,79
